Timestamp,miners-revenue
1/22/2015 23:00,859171.2172
1/25/2015 23:00,844095.6163
1/28/2015 23:00,1045910.777
1/31/2015 23:00,1185677.675
2/3/2015 23:00,1163135.358
2/6/2015 23:00,1074264.75
2/9/2015 23:00,1039996.557
2/12/2015 23:00,976624.9985
2/15/2015 23:00,957018.1847
2/18/2015 23:00,1004582.625
2/21/2015 23:00,1090572.908
2/24/2015 23:00,1041010.152
2/27/2015 23:00,1019335.378
3/2/2015 23:00,1072952.664
3/5/2015 23:00,1154735.494
3/8/2015 23:00,1188949.89
3/11/2015 23:00,1210740.358
3/14/2015 23:00,1210018.193
3/17/2015 23:00,1130352.892
3/20/2015 23:00,1089968.606
3/23/2015 23:00,1107772.42
3/26/2015 23:00,1108369.727
3/30/2015 0:00,1145204.039
4/2/2015 0:00,1073134.837
4/5/2015 0:00,1083210.016
4/8/2015 0:00,1095692.636
4/11/2015 0:00,1071988.024
4/14/2015 0:00,1019050.403
4/17/2015 0:00,932891.4599
4/20/2015 0:00,911114.4572
4/23/2015 0:00,957252.3979
4/26/2015 0:00,986416.2442
4/29/2015 0:00,947761.5964
5/2/2015 0:00,939119.7167
5/5/2015 0:00,927157.4384
5/8/2015 0:00,976317.8074
5/11/2015 0:00,973971.7733
5/14/2015 0:00,1026093.981
5/17/2015 0:00,1059522.834
5/20/2015 0:00,1035889.86
5/23/2015 0:00,957018.574
5/26/2015 0:00,909688.5517
5/29/2015 0:00,902789.6027
6/1/2015 0:00,944044.743
6/4/2015 0:00,902980.569
6/7/2015 0:00,935368.1331
6/10/2015 0:00,975038.1514
6/13/2015 0:00,1012298.734
6/16/2015 0:00,1004754.7
6/19/2015 0:00,1039007.87
6/22/2015 0:00,993811.8549
6/25/2015 0:00,1017611.844
6/28/2015 0:00,1011469.538
7/1/2015 0:00,1022493.962
7/4/2015 0:00,1025942.201
7/7/2015 0:00,1117890.198
7/10/2015 0:00,1138235.834
7/13/2015 0:00,1174336.486
7/16/2015 0:00,1162584.462
7/19/2015 0:00,1163131.555
7/22/2015 0:00,1127357.459
7/25/2015 0:00,1186668.56
7/28/2015 0:00,1264645.254
7/31/2015 0:00,1267707.119
8/3/2015 0:00,1230167.441
8/6/2015 0:00,1191531.277
8/9/2015 0:00,1164630.731
8/12/2015 0:00,1156007.387
8/15/2015 0:00,1126781.419
8/18/2015 0:00,1088596.606
8/21/2015 0:00,1037984.213
8/24/2015 0:00,1029331.192
8/27/2015 0:00,996479.3529
8/30/2015 0:00,967401.846
9/2/2015 0:00,1042382.87
9/5/2015 0:00,1036047.322
9/8/2015 0:00,1000849.888
9/11/2015 0:00,1055778.798
9/14/2015 0:00,1038967.147
9/17/2015 0:00,1030624.164
